;49;50;51;53;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;131;132;133
49;;;;;;;;;;;;;;;;;;;;;;;;;
50;;;;;;;;;;;;;;;;;;;;;;;;;
51;;;0.38833647492997486;0.6620810675167956;0.6324787348945067;0.5531305256949907;;0.3886419984691394;0.5909480890699257;;0.5230385514815524;0.45474457199218976;;0.4221467373027581;0.37839081944610964;0.2697022066016281;;;0.49917850637202466;0.5234760119800671;0.18407630766580396;0.30760875693333023;0.42557301912205625;0.644494242992695;
53;;;0.2937381475956421;0.7763747112394043;0.5907922411041051;0.43388470127363543;;0.3307855560251673;0.4969291677344704;;0.5426268579060787;0.4717079068498585;;0.39759579146763663;0.35551820114090976;0.2907446084148982;;;0.35663161435133567;0.39320446116893626;0.17577827235792304;0.26932080854529117;0.3997732873548;0.4724612821595373;
55;;;0.3881840128284475;0.6919482413603842;0.6417328595251713;0.5493900898462255;;0.39455945359743905;0.5941250252008449;;0.5480171572295548;0.5134181950871055;;0.43239730367648743;0.38515610806539113;0.2694979813060358;;;0.4928047200686295;0.5151284394286013;0.18777808129814197;0.3055324319291871;0.4369349785038096;0.6268440760136319;
56;;;0.39058952336776975;0.625244765308019;0.6263190458460483;0.556783851501808;;0.38852298908471183;0.5919678099359137;;0.5111430317021752;0.46267239912861646;;0.4191244660953538;0.3737487389606346;0.2612603358138158;;;0.5045464685881182;0.5263392847818726;0.18119010674091007;0.30646748271584867;0.4196422611954037;0.6473882354992773;
57;;;;;;;;;;;;;;;;;;;;;;;;;
58;;;0.3871298864251028;0.6059894019412918;0.6191029444877815;0.5539043651402392;;0.3842436573911698;0.5893740593448398;;0.49891950944972896;0.43794536489563435;;0.41316329768542903;0.3693761540780519;0.25980757149504136;;;0.503336484722348;0.5252138109008575;0.1787445846036751;0.30434471800914775;0.4125554003540369;0.6471781990597889;
59;;;0.3940198312576692;0.6449562426833035;0.6359756790143047;0.5564507181701335;;0.3975509470897399;0.6013251140352271;;0.5426292524721019;0.5224397956085989;;0.433381676232522;0.3826447495519365;0.25432112437977006;;;0.5018062475977844;0.5218306176281138;0.1860922957123789;0.2983421604429945;0.4359331677766266;0.628836636626347;
60;;;;;;;;;;;;;;;;;;;;;;;;;
61;;;0.39152798567623487;0.6681334287745236;0.6375181228726676;0.5553251210948345;;0.3934585547077833;0.5944920744332532;;0.5343194744490538;0.49544325314373683;;0.4281952742359178;0.38156005705161283;0.26671891301037026;;;0.5002030094725467;0.5225651082808632;0.1856614828770391;0.3076091846846549;0.431474414140414;0.6395167476216559;
62;;;0.38925912438931926;0.6655914062453473;0.6342936763758703;0.5537492635187653;;0.38990615753131364;0.5915128400543032;;0.5261615772660174;0.4666442118649896;;0.42380112603126624;0.3793301318016531;0.26946195673267576;;;0.4993941378458756;0.5232866283199366;0.1845671863769183;0.3081868772912573;0.4271727097600306;0.6437234747438674;
63;;;;;;;;;;;;;;;;;;;;;;;;;
64;;;0.3887551926414706;0.6647809631096064;0.633560423831566;0.553349284679586;;0.3892810315985902;0.5911239202766871;;0.5248694845985488;0.4607498640345873;;0.4230485749810926;0.3789565760293387;0.26978330702725895;;;0.4991525824990877;0.5233014148628318;0.18438307601238335;0.30796773260756566;0.42648463948421733;0.644060601516817;
65;;;0.38835312788462373;0.651371024674754;0.6300512454731779;0.5537062295542495;;0.3879476154980235;0.5913926866379887;;0.5187276667138626;0.4504619643772701;;0.4205918908901825;0.3769082602774834;0.2679071868639863;;;0.5003610179759483;0.5242867171074913;0.18319167838348485;0.30695979898461145;0.42353123040539087;0.6455201275300598;
66;;;0.387936524454466;0.6716478331462123;0.6342999084728016;0.5521574546290339;;0.3889394187802041;0.5899971620165804;;0.5263708940313128;0.4564773122020281;;0.423167982045766;0.3794835525742517;0.2714441547118147;;;0.4977462536222089;0.5224496650027508;0.18475375330315694;0.3080662409789028;0.4269575450013988;0.6433282183068179;
67;;;;;;;;;;;;;;;;;;;;;;;;;
68;;;;;;;;;;;;;;;;;;;;;;;;;
69;;;0.38197315108576557;0.5559439379176986;0.6044077930599638;0.5490796566542725;;0.3770071756030623;0.5813041402394354;;0.4720716843434901;0.4165242639710153;;0.40195914924474907;0.35874783835334445;0.2517360258073361;;;0.5019833167403889;0.5218044665591361;0.17251145506098714;0.3006544333143321;0.3957496712737383;0.6446363828868933;
